age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,nr_employed,y,date,latitude,longitude,id,default_str,housing_str,loan_str,contact_month,contact_year,pdays_clean,pdays_label
42.0,services,married,basic_9y,False,True,False,cellular,201,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-12-25,41.807,-113.258,3dee13fc_67d5_473f_b83b_0925a9a35b7a,no,yes,no,december,2018.0,,sin contacto previo
38.0,technician,single,professional_course,False,False,False,cellular,341,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-01-08,37.928,-100.123,d3ede787_6168_430c_bcee_4cbb0b5e6f1f,no,no,no,january,2017.0,,sin contacto previo
34.0,admin_,married,basic_6y,False,True,False,cellular,298,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-09-13,46.202,-101.906,0227c7a0_b563_4705_bb54_6b30d5e60e0b,no,yes,no,september,2019.0,,sin contacto previo
41.0,services,married,high_school,False,True,False,cellular,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2017-12-13,35.374,-79.871,e0b91ae8_e3b3_45e3_94a7_776bda1b0f97,no,yes,no,december,2017.0,,sin contacto previo
23.0,blue_collar,married,basic_9y,False,True,False,cellular,52,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-03-19,43.471,-67.395,af4c54b5_07e7_4aec_8706_eb624155016b,no,yes,no,march,2019.0,,sin contacto previo
23.0,services,married,high_school,False,True,False,cellular,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-12-27,49.08,-81.514,3bed6fdc_c5a3_41a7_9403_1cc61c4ab57d,no,yes,no,december,2015.0,,sin contacto previo
38.0,blue_collar,divorced,unknown,False,False,False,cellular,390,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-09-15,27.703,-68.213,ee125e29_1748_4042_9f04_b728b631e02a,no,no,no,september,2017.0,,sin contacto previo
49.0,unemployed,married,basic_4y,unknown,True,False,cellular,804,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-07-02,43.165,-111.635,b45a34a7_227e_4a99_a177_fe74b9637b1d,,yes,no,july,2016.0,,sin contacto previo
24.0,blue_collar,divorced,basic_9y,False,False,False,cellular,417,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2019-06-03,42.375,-116.988,6f49c545_0904_437d_893c_060360a4d019,no,no,no,june,2019.0,,sin contacto previo
38.0,blue_collar,married,basic_4y,False,True,False,cellular,361,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-10-16,46.037,-86.685,b42e1e93_587e_4aa7_9c5e_0b790af88dcd,no,yes,no,october,2015.0,,sin contacto previo
51.0,blue_collar,married,high_school,False,True,False,cellular,809,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes,2019-07-23,47.635,-107.462,aeadb50e_02b5_4a60_961d_9836461956a6,no,yes,no,july,2019.0,,sin contacto previo
31.0,blue_collar,divorced,high_school,False,False,False,cellular,156,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-02-15,37.786,-114.542,f2c619ef_9686_4d0b_843c_19a859dfa578,no,no,no,february,2017.0,,sin contacto previo
38.0,admin_,single,university_degree,False,True,False,cellular,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-09-30,25.996,-73.813,d838a96f_3e1c_4866_9766_7c2d822ecb82,no,yes,no,september,2017.0,,sin contacto previo
38.0,admin_,married,high_school,False,False,False,cellular,166,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-11-01,42.049,-99.446,5d88c4f8_a5b3_46d9_9dd5_32c1a473e603,no,no,no,november,2018.0,,sin contacto previo
41.0,services,married,high_school,False,True,False,cellular,58,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-11-30,48.761,-109.641,3ccca821_5516_4dfd_bef6_9962200d7dff,no,yes,no,november,2018.0,,sin contacto previo
40.0,blue_collar,single,basic_9y,False,True,False,cellular,76,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-01-05,37.43,-101.604,9243138b_0dfd_449a_870c_030ce65ef63e,no,yes,no,january,2015.0,,sin contacto previo
38.0,blue_collar,married,high_school,False,True,True,cellular,312,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2019-07-13,36.389,-118.433,3b4d141c_bba8_4a84_aef4_0468186fcd8b,no,yes,yes,july,2019.0,,sin contacto previo
39.0,blue_collar,married,high_school,False,True,False,cellular,298,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-10-19,26.401,-92.585,95bd0452_11d1_4c27_80ef_c8c70038e645,no,yes,no,october,2016.0,,sin contacto previo
39.0,retired,single,basic_6y,unknown,True,False,cellular,466,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-02-03,30.37,-120.003,51f31ac3_5434_40b0_bbb2_f0579c0dca6f,,yes,no,february,2015.0,,sin contacto previo
31.0,blue_collar,divorced,high_school,False,True,False,cellular,829,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes,2017-04-18,33.687,-72.999,ff4456bc_04fd_4fc0_94eb_e04ed39a2f8d,no,yes,no,april,2017.0,,sin contacto previo
37.0,admin_,divorced,university_degree,unknown,True,False,cellular,291,8,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-10-27,26.993,-86.554,80ce9bcc_67ed_4773_9566_4baea1d06802,,yes,no,october,2017.0,,sin contacto previo
33.0,admin_,single,university_degree,False,True,False,cellular,484,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-06-20,35.658,-106.242,b00f72a4_c87f_4f7c_94d4_7384dcc94dcc,no,yes,no,june,2018.0,,sin contacto previo
35.0,entrepreneur,married,university_degree,False,True,False,cellular,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-10-28,28.465,-99.859,369a9622_f308_4380_8660_50bac3db19d6,no,yes,no,october,2019.0,,sin contacto previo
28.0,blue_collar,single,university_degree,unknown,False,False,cellular,169,2,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-01-31,40.272,-106.82,1ad08d2d_e3e2_43b3_b6fc_1923a540d86a,,no,no,january,2015.0,,sin contacto previo
24.0,admin_,single,high_school,False,True,False,cellular,437,2,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2018-07-03,34.768,-68.472,d5d6c8a3_23d4_4dd5_b9df_4146458ad96e,no,yes,no,july,2018.0,,sin contacto previo
34.0,unemployed,single,high_school,False,True,False,cellular,937,3,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,yes,2017-06-03,35.067,-124.175,c5284127_f31f_4646_a5ae_d46259219612,no,yes,no,june,2017.0,,sin contacto previo
38.0,blue_collar,single,basic_9y,False,False,True,cellular,37,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-22,25.371,-122.154,e0b474a2_bc21_4a8c_8b17_5f2fc425a873,no,no,yes,april,2017.0,,sin contacto previo
38.0,blue_collar,married,basic_4y,False,True,False,cellular,193,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-03-15,48.76,-81.36,db7bf0b8_ea98_4966_86de_e578455e165b,no,yes,no,march,2017.0,,sin contacto previo
29.0,admin_,single,high_school,False,False,False,cellular,230,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-02-19,47.167,-69.4,5c61e9a0_6d7a_43ff_beb9_6b27bce6e09e,no,no,no,february,2015.0,,sin contacto previo
49.0,blue_collar,divorced,high_school,False,True,False,cellular,204,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-08-03,33.767,-119.971,cc9e617c_32d0_402c_a077_948910d2ea5b,no,yes,no,august,2018.0,,sin contacto previo
35.0,admin_,married,high_school,False,True,False,cellular,163,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-03-26,36.367,-123.905,80efd014_976f_461d_b0b5_f097e216b235,no,yes,no,march,2015.0,,sin contacto previo
58.0,management,married,basic_6y,unknown,False,False,cellular,159,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-12-04,40.394,-95.255,6cadf8f2_a9e2_4882_a8e1_366fdfab6fa1,,no,no,december,2019.0,,sin contacto previo
34.0,unemployed,single,high_school,False,True,False,cellular,1970,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-01-31,43.827,-104.341,e54856e5_7c11_43bb_86d8_70b19fafa116,no,yes,no,january,2016.0,,sin contacto previo
38.0,blue_collar,single,high_school,False,False,True,cellular,358,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-01-10,43.587,-114.508,2bd1b976_72d2_4bb6_b2db_f624a0cf340c,no,no,yes,january,2019.0,,sin contacto previo
34.0,admin_,single,high_school,False,True,False,cellular,195,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-11-04,45.547,-89.673,f3776190_089d_4414_8f03_10d5fc95b8f8,no,yes,no,november,2018.0,,sin contacto previo
34.0,blue_collar,married,unknown,unknown,True,False,telephone,1302,3,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,yes,2019-04-06,44.425,-96.905,6272d485_5fe4_407a_9dbd_9787337a9b5f,,yes,no,april,2019.0,,sin contacto previo
31.0,blue_collar,married,basic_9y,unknown,True,False,cellular,96,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-07-31,42.994,-102.199,fdd25ebf_41e0_4f67_a993_fc03a570ab31,,yes,no,july,2019.0,,sin contacto previo
44.0,blue_collar,divorced,basic_4y,False,False,False,cellular,154,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-10-11,48.017,-114.373,7eba0cac_b7ef_456a_bccc_6f8408fd3a2c,no,no,no,october,2015.0,,sin contacto previo
51.0,self_employed,married,basic_9y,False,False,False,telephone,246,2,12,1,success,-1.8,92.893,-46.2,4.857,5099.1,no,2018-12-29,35.848,-82.454,4d5997a4_4c1a_4815_8573_8ba61cb447e2,no,no,no,december,2018.0,12,12
38.0,student,single,university_degree,unknown,True,True,cellular,122,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-09-11,38.775,-76.249,fb554043_87dc_4d33_95df_ca1d3fe63a94,,yes,yes,september,2015.0,,sin contacto previo
42.0,blue_collar,married,basic_4y,unknown,False,False,telephone,276,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-03-02,46.674,-116.048,fc65b9d3_e223_402f_b9b8_ef311731d38e,,no,no,march,2017.0,,sin contacto previo
33.0,admin_,single,university_degree,False,False,False,cellular,151,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-12-31,46.977,-100.825,442a6996_21bb_44b1_91b4_9991224f0bed,no,no,no,december,2017.0,,sin contacto previo
35.0,blue_collar,married,basic_9y,False,False,False,cellular,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-24,43.614,-85.379,f11b0aee_33a2_4c7c_b32b_e26cfcc40bd6,no,no,no,april,2017.0,,sin contacto previo
31.0,blue_collar,married,basic_9y,unknown,True,True,cellular,119,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-02-03,35.991,-104.957,7bbcbc85_0314_4ddb_8472_33e4af140edb,,yes,yes,february,2018.0,,sin contacto previo
38.0,management,married,university_degree,False,True,False,cellular,172,3,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-02-09,45.512,-113.193,469701cb_3329_4059_b30a_1a5407054e39,no,yes,no,february,2017.0,,sin contacto previo
33.0,management,married,university_degree,False,True,True,cellular,74,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-12-03,35.937,-100.045,f453df32_1c53_45bb_9363_b33f6fa24032,no,yes,yes,december,2015.0,,sin contacto previo
38.0,blue_collar,divorced,basic_9y,False,True,False,cellular,187,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-11-07,49.103,-95.881,7edc2fff_cfb0_47b5_aa2a_4d968117abb4,no,yes,no,november,2016.0,,sin contacto previo
36.0,blue_collar,single,basic_9y,unknown,True,False,cellular,141,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-08-14,37.202,-122.131,f6e14c45_fe65_4aea_916a_08e280b0b840,,yes,no,august,2018.0,,sin contacto previo
35.0,technician,married,professional_course,False,False,False,cellular,124,2,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2015-05-03,41.949,-90.987,d4e37600_8f3f_4d89_b8de_14822602386f,no,no,no,may,2015.0,,sin contacto previo
41.0,blue_collar,married,basic_4y,False,True,False,cellular,186,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-10-29,40.308,-119.077,a5b2e66e_eb71_40b3_a9d3_634e53c2345f,no,yes,no,october,2019.0,,sin contacto previo
38.0,blue_collar,married,basic_9y,False,True,False,cellular,1975,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2015-10-05,28.078,-69.214,ea61c738_af97_4e6d_968d_52d88495a98d,no,yes,no,october,2015.0,,sin contacto previo
29.0,services,single,basic_6y,False,True,True,cellular,252,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-11-03,24.848,-74.241,739e95f6_7c41_49c2_aa99_a3a338c6760b,no,yes,yes,november,2017.0,,sin contacto previo
32.0,services,single,high_school,False,False,False,cellular,248,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-03-31,43.664,-106.181,2a6a0dfa_cad4_4992_9e61_6d05d19bc054,no,no,no,march,2017.0,,sin contacto previo
33.0,admin_,married,high_school,False,True,True,cellular,85,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-08-31,26.674,-112.457,2bb4df77_c1bd_4428_875b_94ea891333c9,no,yes,yes,august,2015.0,,sin contacto previo
39.0,blue_collar,married,basic_4y,False,False,False,cellular,199,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-12-06,40.453,-95.046,f628db66_45b1_4102_af99_ff834a7fa215,no,no,no,december,2015.0,,sin contacto previo
38.0,self_employed,married,basic_9y,False,False,True,cellular,482,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2017-08-06,28.011,-89.064,75fe721c_b087_42d1_adb1_bc461a38c7b0,no,no,yes,august,2017.0,,sin contacto previo
30.0,technician,married,basic_9y,False,False,False,cellular,226,4,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2015-12-18,33.732,-108.489,e20f7293_8e78_43fa_97b5_512160f87c4f,no,no,no,december,2015.0,,sin contacto previo
38.0,blue_collar,married,basic_9y,False,True,True,cellular,98,2,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2015-10-19,41.991,-103.144,8181fca5_52d9_4007_a48b_58364ea27de9,no,yes,yes,october,2015.0,,sin contacto previo
33.0,admin_,single,university_degree,False,True,False,cellular,358,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-07-02,36.17,-117.243,b7f7db2b_01c3_4368_a8aa_851555da6ad6,no,yes,no,july,2018.0,,sin contacto previo
37.0,blue_collar,married,basic_6y,False,False,True,cellular,158,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-26,45.888,-99.959,08f4ebae_6e8b_458a_aaff_c66408c5305e,no,no,yes,april,2017.0,,sin contacto previo
49.0,admin_,married,university_degree,False,True,True,cellular,194,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-12-22,47.981,-109.244,21a6c282_2a51_4166_91fb_25f8462125e3,no,yes,yes,december,2015.0,,sin contacto previo
34.0,self_employed,single,university_degree,False,False,False,cellular,340,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-01-18,33.162,-79.043,a6634b41_3a5d_42a0_96f0_8c6bf2d6190f,no,no,no,january,2019.0,,sin contacto previo
40.0,blue_collar,single,basic_9y,False,True,True,telephone,325,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-05-13,26.973,-108.763,d01f1c69_f597_4c0c_bd2a_7e1455c6ef8e,no,yes,yes,may,2019.0,,sin contacto previo
47.0,blue_collar,single,basic_6y,unknown,False,False,cellular,408,2,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-12-03,43.919,-100.631,89026ff8_ac6c_49e4_9800_7433fde9b9a5,,no,no,december,2019.0,,sin contacto previo
48.0,blue_collar,married,basic_6y,False,True,False,cellular,88,2,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-05-08,31.665,-68.56,dee4097d_2272_46ca_8090_f25993cf59f5,no,yes,no,may,2015.0,,sin contacto previo
34.0,management,married,university_degree,False,False,False,cellular,323,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-05-17,36.341,-72.159,50743b25_b884_4651_ba58_30b6c2653036,no,no,no,may,2018.0,,sin contacto previo
33.0,admin_,divorced,university_degree,False,True,False,cellular,275,2,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-05-14,40.824,-118.721,d745ae3d_d88b_4293_92e9_ec6f682e965a,no,yes,no,may,2017.0,,sin contacto previo
36.0,admin_,single,university_degree,False,True,False,cellular,177,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-02-28,41.664,-99.262,2c8255f5_bddf_4bcf_9d91_ca71085f52da,no,yes,no,february,2017.0,,sin contacto previo
43.0,admin_,married,high_school,unknown,False,False,cellular,431,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-09-24,39.026,-108.307,2e4e0a51_f419_452c_aa58_34a334e814c3,,no,no,september,2017.0,,sin contacto previo
39.0,blue_collar,single,university_degree,False,True,False,cellular,53,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-04-23,45.851,-83.49,73662386_b543_4b08_8f2c_3512ec91e806,no,yes,no,april,2015.0,,sin contacto previo
38.0,blue_collar,married,basic_9y,False,True,True,cellular,396,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-03-20,38.454,-95.499,9418faaa_75b2_4891_9873_83a0f475656c,no,yes,yes,march,2015.0,,sin contacto previo
39.0,management,divorced,university_degree,False,False,False,cellular,157,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-01-06,44.942,-105.575,98028e18_d0a2_4329_943b_1640bf57a054,no,no,no,january,2018.0,,sin contacto previo
49.0,blue_collar,married,high_school,unknown,True,True,cellular,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-26,29.653,-115.242,84d56dd4_2b96_42df_847e_9cfbf0058d57,,yes,yes,june,2015.0,,sin contacto previo
31.0,admin_,married,university_degree,False,True,False,cellular,954,2,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,yes,2015-05-03,46.873,-110.068,22384772_b726_4ec5_9d1e_8da3e828255e,no,yes,no,may,2015.0,10,10
41.0,blue_collar,married,unknown,False,True,True,cellular,612,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-07-12,26.789,-96.845,3e596352_841e_446d_8863_09e929d2e75f,no,yes,yes,july,2015.0,,sin contacto previo
34.0,services,married,high_school,False,False,False,cellular,251,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-07-14,38.265,-82.805,4dad85f9_1d60_48d6_a018_c73d5fb4fc08,no,no,no,july,2018.0,,sin contacto previo
45.0,admin_,single,high_school,unknown,False,False,cellular,537,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-10-23,33.979,-104.642,70f5fc3f_c235_47b5_902e_c0dcf5854a1c,,no,no,october,2019.0,,sin contacto previo
32.0,services,single,high_school,False,False,False,cellular,402,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-11-21,36.605,-124.972,ba6b5eb6_88a5_4a88_b4bb_80fb57054fbb,no,no,no,november,2016.0,,sin contacto previo
31.0,services,single,high_school,False,False,False,cellular,1298,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2017-03-16,34.092,-108.406,7a79146b_32e4_4a91_a519_49d75ca19338,no,no,no,march,2017.0,,sin contacto previo
36.0,admin_,single,university_degree,False,False,True,cellular,1119,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2017-04-24,41.673,-81.294,2b94618b_1265_49e0_be21_90fb5361993f,no,no,yes,april,2017.0,,sin contacto previo
52.0,technician,divorced,high_school,False,False,True,cellular,191,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-10-20,36.566,-110.637,ab2cc8bc_ed9c_4491_a5ef_e0bf47fe5323,no,no,yes,october,2016.0,,sin contacto previo
27.0,technician,single,professional_course,False,True,True,cellular,94,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-08-13,47.124,-86.541,454597f0_bdc4_43ee_91a3_3063da93c5c2,no,yes,yes,august,2018.0,,sin contacto previo
36.0,blue_collar,married,basic_9y,False,True,False,cellular,499,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-08-17,35.259,-116.792,c29fbaef_46ed_47fa_ae61_01db688591d3,no,yes,no,august,2015.0,,sin contacto previo
36.0,services,single,high_school,False,True,False,cellular,66,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-25,29.635,-75.606,38fdb998_57d7_4fd7_8c52_3c3f2396a34c,no,yes,no,april,2017.0,,sin contacto previo
26.0,blue_collar,single,professional_course,False,True,False,cellular,197,2,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-12-16,38.075,-70.946,cef82fa7_e5c5_41b9_aa73_bb33919fece3,no,yes,no,december,2015.0,,sin contacto previo
38.0,blue_collar,married,high_school,False,False,False,telephone,56,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-05-31,27.076,-96.918,dd1ebdaf_493f_40b0_a33c_fc1db9ec1b3a,no,no,no,may,2018.0,,sin contacto previo
32.0,technician,married,high_school,False,False,False,cellular,195,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-06-16,41.219,-118.082,3b624d57_af39_484d_a264_0cc63bd1bf8b,no,no,no,june,2017.0,,sin contacto previo
35.0,services,single,high_school,False,False,False,telephone,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-05-08,37.185,-115.634,9cc1658e_b637_42f3_9c39_c0e2ef68d515,no,no,no,may,2017.0,,sin contacto previo
27.0,technician,single,professional_course,False,True,False,cellular,38,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-11-04,44.62,-118.463,fe41e0bd_cf68_441d_9b63_634548981604,no,yes,no,november,2017.0,,sin contacto previo
29.0,blue_collar,divorced,basic_9y,False,True,False,cellular,168,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-02-18,49.15,-106.115,2c116640_9036_42b5_8d72_7ac2dda269fc,no,yes,no,february,2016.0,,sin contacto previo
34.0,services,married,university_degree,False,True,False,cellular,154,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-06-04,44.317,-68.69,8881f3db_8a15_4152_93c1_6bc18f9c0adc,no,yes,no,june,2017.0,,sin contacto previo
24.0,housemaid,married,basic_9y,False,False,False,cellular,45,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-08-18,36.468,-78.877,0af0c428_7501_4b4c_84be_0ecbf8724b74,no,no,no,august,2018.0,,sin contacto previo
30.0,blue_collar,married,basic_9y,False,unknown,unknown,telephone,107,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-07-27,48.111,-105.946,80892c81_6203_4afc_b735_e0c6d25a9a86,no,,,july,2019.0,,sin contacto previo
